Training Package Code,Training Package Title,Training Package Status,National Code,National Title,Specialisations,NRT Type,Usage Recommendation,Usage Recommendation Start Date,NRT Status,Currency Period Start Date,Currency Period End Date,Superseded by,Is Equivalent,Supersedes,Is Equivalent,Latest Release Number,Latest Release Date,Parent Training Package Code,Parent Training Package Title,Is Confidential,Training Package Developer,Copyright Holder,Copyright Holder Job Title,Copyright Holder Group Name,Copyright Holder Organisation,Copyright Holder Email,Recognition Manager,ANZSCO Code,ANZSCO Name,ASCO Code,ASCO Name,ASCED6 Code,ASCED6 Name,ASCED4 Code,ASCED4 Name,Taxonomy (Industry),Taxonomy (Occupation),Qualification Level Code,Qualification Level Name,Licencing,Has Work Placement Hours,Work Placement Hours,Pre-requisite,Elements and Performance Criteria,Performance Evidence,Knowledge Evidence,Assessment Conditions,Foundation Skills
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3032A,Select and fit insulation and sheathing,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3032,True,CPCPMS3012A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,040327,Plumbing,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements associated with selecting and installing insulating sheathing are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient selection and installation of insulating sheathing.                 2   Identify insulation requirements.   2.1   Insulation materialsare selected that comply with plans, specifications and relevant information.         2.2   Quantity and type of materials required are calculated from plans and specifications.         2.3   Allowances for fabrication and assembly are determined.        2.4   Materials are identified, ordered and collected according to workplace procedures.        2.5   Materials are checked for compliance with docket and order form and for acceptable condition, and faults are reported.                  3   Install insulation.   3.1   Surfaces to be insulated are cleaned of dirt, rust, scale and grease.        3.2   Insulating materials, including sheathing, are installed according to plans and specifications.         3.3   Vapour barriersare applied to suit job requirements.         3.4   Sustainability principles and concepts are applied throughout the installation.                 4   Clean up.   4.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        4.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        4.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3033A,Install small bore heating systems,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3033,True,CPCPMS3013A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,040327,Plumbing,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements associated with installing small bore heating systems are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient installation of small bore heating systems.                 2   Identify system requirements.   2.1   Configuration of pipework is checked for compliance with plans, specifications, authorities' requirements and other relevant information.         2.2   Position of pipes and heating units is determined from plans, specifications or site requirements, so as not to cause damage or interference to surrounding structures.        2.3   Allowances for fabrication or assembly are determined and transferred.        2.4   Quantity and type of piping materials and other materials required are calculated from plans and specifications.         2.5   Materials are identified, ordered and collected according to workplace procedures.        2.6   Materials and equipment are checked for compliance with docket and order form and for acceptable condition, and faults are reported.                  3   Fabricate, install and commission heating system.   3.1   System is set out to comply with plans and specifications.        3.2   Fixings and supports are installed to manufacturer recommendations, and plans and specifications.        3.3   Pipe system is installed and jointed in compliance with plans, specifications and manufacturer requirements for mechanical type joints.        3.4   Heating systemunit is installed according to plans, specifications and manufacturer requirements.         3.5   Heating system is installed in specified location without damage or distortion to pipework, surrounding environment or other services.        3.6   Sustainability principles and concepts are applied throughout the installation process.        3.7   Heating system is tested to comply with job specification, regulatory authorities' requirements, and relevant Australian standards and codes of practice; and details are recorded in required format.        3.8   Heating system is checked and adjusted for correct operation and balance, including the setting of nominated temperature and adding appropriate inhibitor.                 4   Clean up.   4.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        4.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        4.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3034A,Install medical gas pipeline systems,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3034,True,CPCPMS3014A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,040327,Plumbing,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained and work requirements are identified.        1.2   Work health and safety (WHS) and environmental requirements associated with installation of medical gas pipeline system are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient installation of medical gas pipeline systems.                 2   Identify system requirements.   2.1   Configuration of system is checked for compliance with plans, specifications, standards, authorities' requirements and relevant information.         2.2   Position of pipes, supports, fixings and terminals are determined from plans and specifications or site requirements, so as not to cause damage or interference to surrounding structures.        2.3   Allowances for fabrication or assembly are determined and transferred.        2.4   Quantity and type of materials, including types of medical gas pipelines required, are calculated from plans and specifications.         2.5   Materials are identified, ordered and collected according to workplace procedures.        2.6   Materials and equipment are checked for compliance with standards, docket and order form, and for acceptable condition and faults are reported.                  3   Fabricate, install, purge and test pipeline system.   3.1   Medical gas pipeline systemis set out to comply with plans, specifications, standards and authorities' requirements.         3.2   Fixings and supports are installed to comply with plans, specifications, standards, authorities' requirements and manufacturer recommendations.        3.3   Pipe system and terminal units are positioned and labelled in compliance with plans, specifications, standards and manufacturer requirements.        3.4   Pipeline system is installed in specified location without damage or distortion to pipework, surrounding environment or other services.        3.5   Pipeline system is pressure tested to comply with job specification, regulatory authorities' requirements, standards and regulations, and details are recorded in required format.        3.6   Pipeline system is purged according to standards and authorities' requirements.        3.7   Sustainability principles and concepts are applied throughout the installation.                 4   Clean up.   4.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        4.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        4.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3035A,Install and test ducting systems,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3035,True,CPCPMS3015A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,031315,Refrigeration And Air Conditioning Mechanics,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements installing and testing ducting systems areadhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient installation and testing of ducting systems.                 2   Identify system requirements.   2.1   Quantity and type of ducting system materials, including in-duct equipment, are calculated from plans, specifications and relevant information.         2.2   Allowances for fabrication or assembly are determined and transferred.        2.3   Materialsare identified, ordered and collected according to workplace procedures.         2.4   Materials and equipment are checked for compliance with standards, docket and order form, and acceptable condition and faults are reported.                  3   Install and insulate duct system.   3.1   System is set out to comply with plans and specifications.        3.2   Duct supports and fixings are positioned to comply with plans, specifications and manufacturer recommendations.        3.3   Duct work is installed according to plans and specifications.        3.4   Circumferential joints are assembled and sealed according to plans, specifications and manufacturer recommendations.        3.5   Duct system is installed in specified location, without damage or distortion to surrounding environment or other services and according to standards.        3.6   Insulation materials are fixed according to plans and specifications.        3.7   Insulation materials are installed in specified location without damage to surrounding environment and according to plans, specifications, standards and manufacturer recommendations.        3.8   Diffusers and terminal devicesare installed according to plans and specifications and with no damage to ceiling or finished surfaces.        3.9   Sustainability principles and concepts are applied throughout the installation.                  4   Test duct work system.   4.1   Test requirements are determined from plans and specifications.        4.2   Appropriate test equipment is selected for specified tests.        4.3   Duct system is tested under pressure according to instructions and workplace procedures.        4.4   Leak sources are identified and repaired using specified procedures and materials, to ensure correct flow operation.        4.5   Details of test data are recorded in format required by the specification.                 5   Clean up.   5.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        5.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        5.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3036A,Install air handling units,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3036,True,CPCPMS3016A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,031315,Refrigeration And Air Conditioning Mechanics,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements installing and testing air handling units areadhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient installation and testing of air handling units.                 2   Identify installation requirements.   2.1   Requirements for components and materials are determined from plans, specifications and relevant information.         2.2   Assembly methods are identified from plans and specifications.        2.3   Materials and componentsare identified, ordered and collected according to workplace procedures.         2.4   Materials and equipment are checked for compliance with standards, docket and order form, and for acceptable condition; and faults are reported.                  3   Set out, assemble and test air handling units.   3.1   Air handling unitis set out in compliance with plans and specifications.         3.2   Components and equipment are positioned according to plans and specifications.        3.3   Equipment is installed according to job and manufacturer specifications.        3.4   Assembly is checked for compliance with plans and specifications.        3.5   Air handling unit is tested for correct operation.        3.6   Details of test data are recorded in required format.        3.7   Sustainability principles and concepts are applied throughout the installation process.                 4   Clean up.   4.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        4.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        4.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3037A,Install and test split system air conditioning,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3037,True,CPCPMS3017A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,031315,Refrigeration And Air Conditioning Mechanics,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements installing split air conditioning are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient installation of split air conditioning.                 2   Identify installation requirements.   2.1   Quantity and type of material required for installation are determined from plans, specifications and relevant information.         2.2   Materialsare identified, ordered and collected according to workplace procedures.         2.3   Requirements for other services are identified and connection is planned according to regulatory requirements.        2.4   Materials and equipment are checked for compliance with standards, docket and order form, and for acceptable condition and faults are reported.                  3   Install and test system.   3.1   Installation is set out in compliance with plans and specifications.        3.2   Existing services are located and installation process is adjusted accordingly to avoid any disturbance.        3.3   Preparatory work is carried out to specifications without unnecessary damage to surrounding structures or environment.        3.4   Structural supports are installed in compliance with plans and specifications.        3.5   Ducting and control panels are installed according to authorities' requirements, manufacturer recommendations, plans and specifications.        3.6   System is installed to manufacturer recommendations, plans and specifications.        3.7   Sustainability principles and concepts are applied throughout the installation.        3.8   Installation is tested according to specifications, codes or standards for the application.        3.9   Test results are documented in required format.                 4   Clean up.   4.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        4.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        4.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3038A,Install air conditioning control equipment,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3038,True,CPCPMS3018A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,031315,Refrigeration And Air Conditioning Mechanics,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements installing air conditioning control equipment are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient installation of air conditioning control equipment.                  2   Identify installation requirements.   2.1   Appropriate controller and necessary materials are selected according to plans and specifications, manufacturer recommendations and relevant information.        2.2   Controller position is identified from plans and specifications, and with consideration of location of existing services.                 3   Install control equipment.   3.1   Air conditioningsystem is shut down and isolated according to appropriate codes of practice and WHS requirements.         3.2   Control equipment is installed to specification or manufacturer instructions and faults are reported.         3.3   Sustainability principles and concepts are applied throughout the installation.        3.4   Control equipment is positioned in specified location without damage or distortion to surrounding environment or other services.        3.5   Manual-handling techniques are used according to WHS requirements.                 4   Calibrate and test control equipment.   4.1   Control equipment is calibrated according to manufacturer recommendations and job specifications.        4.2   Correct operation of system control equipment is checked against operational specification.                 5   Clean up.   5.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        5.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        5.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3039A,Maintain mechanical services equipment,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3039,True,CPCPMS3019A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,030701,Mechanical Engineering,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements maintaining mechanical services equipment are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient maintenance of mechanical services equipment.                 2   Perform routine maintenance.   2.1   Maintenance tasks detailed in routine maintenance schedule are carried out to specification and in line with relevant information.         2.2   Mechanical equipment and system components are checked with appropriate instruments.        2.3   Faulty items or components are identified, faults reported and maintenance procedure selected.                  3   Repair and replace faulty components and test job.   3.1   Equipment is safely isolated according to regulations and WHS requirements.        3.2   Faulty items or components are removed using appropriate tools, equipment and procedures.        3.3   Replaceable items are selected from manufacturers' catalogue or serviceable items are fitted according to manufacturer or site specifications.        3.4   System adjustments are made to equipment or components to comply with specifications.         3.5   Operational check is carried out on system to ensure its compliance with job specification.        3.6   Maintenance report is documented in format required by the maintenance specification.        3.7   Sustainability principles and concepts are applied throughout the repair, replacement and testing procedures.                 4   Clean up.   4.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice and job specification.        4.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        4.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3040A,Install and maintain evaporative air cooling systems,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3040,True,CPCPMS3020A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,031315,Refrigeration And Air Conditioning Mechanics,,,,,,,,False,,False,"1   Prepare for work.   1.1   Plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements installing evaporative air cooling systems are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipment, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient installation and maintenance of evaporative air cooling systems.                 2   Identify installation requirements.   2.1   Quantity and type of materials required for installation are determined from plans and specifications.        2.2   Materialsare identified, ordered and collected according to workplace procedures.         2.3   Requirements for other services are identified and connection is planned according to regulatory requirements.        2.4   Materials and equipment are checked for compliance with standards, and docket and order form, and for acceptable condition.                 3   Install and test unit.   3.1   Installation is set out in compliance with plans, specifications and relevant information.         3.2   Existing services are located and installation process is adjusted accordingly to avoid any disturbance.        3.3   Preparatory work, including installation of piping and isolating valve and roof penetration and flashing, is carried out to specifications without unnecessary damage to surrounding structures or environment.         3.4   Structural supports are installed in compliance with plans and specifications and National Construction Code.        3.5   Ducting and control panels are installed according to authorities' requirements, plans, specifications and manufacturer recommendations.        3.6   System is installed to plans, specifications and manufacturer recommendations.        3.7   Installation is tested according to specification, code or standards for the application.        3.8   Sustainability principles and concepts are applied throughout the installation and maintenance process.        3.9   Test results are documented in required format.                 4   Maintain unit.   4.1   Service and maintenance requirements are identified from manufacturer specifications or authorities' requirements.        4.2   Replacement components are checked and fitted periodically and as required according to specification.        4.3   Other services to the unitand maintenance operations are conducted, observing manufacturer and authorities' requirements.                  5   Clean up.   5.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice, and job specification.        5.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        5.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS3041A,Install domestic solid fuel burning appliances,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS3041,False,CPCPMS3021A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,040327,Plumbing,,,,,,,,False,,False,"1   Prepare for installation.   1.1   Installation information for domestic solid fuel burning appliances is interpreted and compliance requirements confirmed according to organisational, manufacturer and legislative requirements.        1.2   Installation permits are checked or obtained as necessary in consultation with client and local authority.        1.3   Installation sites are inspected and appliance installation locations confirmed as suitable or alternative locations negotiated with clients.        1.4   Location preparation work required by other contractors is arranged in consultation with client.        1.5   Heat sensitivities of building materials at appliance installation locations are confirmed, and heat protection strategies are confirmed with clients.        1.6   Tasks are planned and equipment and materials are gathered and checked according to organisational requirements.        1.7   Sustainability principles and concepts are observed when preparing for and undertaking work process.                 2   Install appliance.   2.1   Appliance location is measured and marked according to compliance requirements.        2.2   Floor protection material is measured and cut or made up and installed according to compliance requirements.        2.3   Appliance is positioned and clearance distances are checked to confirm compliance.        2.4   Appliance is installed according to compliance and organisational requirements.                  3   Install flue.   3.1   Flue dimensions and components are checked and additional sections or components obtained as required to meet compliance requirements.        3.2   Locations and dimensions of ceiling and roof penetrations are calculated, measured, marked and checked according to compliance and organisational requirements.        3.3   Penetrations are made with minimal damage to host materials and according to specifications and organisational requirements.        3.4   Structural supports are installed according to plans and specifications.        3.5   Opening is prepared in compliance with specifications, manufacturer recommendations and regulations.        3.6   Flue and associated components are installed according to compliance and organisational requirements.        3.7   Flashings and sealants are applied to restore integrity of ceilings and roofs according to compliance and organisational requirements.         3.8   Penetration is performance tested to ensure correct fit of completed installation, and remedied as required.                 4   Finalise installation.   4.1   Installed appliance and associated components are checked for complete and correct installation according to compliance and organisational requirements.        4.2   Installation site is restored and equipment is cleaned, checked and stored according to organisational requirements.        4.3   Operation of appliance is demonstrated to clients and factors affecting optimum performance are explained.        4.4   Conformance certificate is prepared and processed according to compliance and organisational requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS4011B,"Design, size and lay out heating and cooling systems",False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS4011,True,CPCPMS4011A,True,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,040327,Plumbing,,,,,,,,False,,False,"1   Prepare for design.   1.1   Nature and scope of design task are identified and confirmed.        1.2   Work health and safety (WHS) and environmental requirements planning, sizing and documenting the layout of heating and cooling systems are adhered to throughout the work.         1.3   Work is organised and sequenced in conjunction with others involved in or affected by the work.        1.4   Tools and equipmentrequired for designing, sizing and documenting the layout of heating and cooling systems, including personal protective equipment, are selected and checked for serviceability.         1.5   Work area in which design process is to be conducted is prepared.                 2   Identify system requirements.   2.1   Information and specifications for required work are obtained and confirmed, if necessary by site inspection.        2.2   Statutory and regulatory authorities'requirements relevant to work are consulted and applied to all aspects of the work, using relevant information.         2.3   Heating and cooling requirements are determined from building drawings, plans and specifications.        2.4   Air conditioningor small bore heating system is sized to provide for required heating and cooling load and to provide required piping and ducting according to standards, and regulatory authorities' and workplace requirements.         2.5   Sustainability principles and concepts are observed when preparing for and undertaking work process.                 3   Design system layout.   3.1   Layout of heating and cooling system is designed according to building plans, relevant standards and workplace procedures.        3.2   Materialsrequired are specified and optimised according to standards from the proposed design.         3.3   Plans are recorded according to regulatory authorities' and workplace requirements.                 4   Restore work area.   4.1   Work area is restored according to workplace procedures.        4.2   Tools and equipment used in the process are refurbished and left according to workplace procedures.        4.3   Documentation, including work backup, is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS4022A,Commission air and water systems,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS4022,True,CPCPMS4002A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,031315,Refrigeration And Air Conditioning Mechanics,,,,,,,,False,,False,"1   Prepare for work.   1.1   Information, plans and specifications are obtained.        1.2   Work health and safety (WHS) and environmental requirements testing and commissioning air and water systems are adhered to throughout the work.         1.3   Quality assurance requirements are identified and adhered to according to workplace requirements.         1.4   Tasks are planned and sequenced in conjunction with others involved in or affected by the work and statutory and regulatory authorities’ requirements.         1.5   Tools and equipmentfor testing and commissioning air and water systems, including personal protective equipment, are selected and checked for serviceability.         1.6   Work area is prepared to support efficient testing and commissioning process.                 2   Determine testing requirements.   2.1   Equipment is checked for safe operation and correct functioning.        2.2   Equipment performance data is checked against plans, specification requirements and other relevant information.         2.3   Instruments and associated equipment suitable for measuring quantities are selected according to job specification.                 3   Prepare system for balancing.   3.1   Dampers are set in the open or specified position and operational check of system-related fans and ducting is carried out according to workplace procedures.        3.2   Automatic control devices are energised to provide maximum demand for airflow.        3.3   Piping system is checked for flow direction and leaks, and operational check of system and related pumps is carried out.        3.4   All manual and automatic valves are set in the specified position.                 4   Balance, test and commission system.   4.1   Valves or throttling devices are adjusted to achieve specified water flow ratings.        4.2   Air volumes moved by system fans are measured.        4.3   Dampers and terminal devices are correctly adjusted to achieve specified airflow ratings.        4.4   Automatic controls and devices are set to specified settings.        4.5   Testing and balancing of system is carried out according to job specification, manufacturer recommendations and sustainability principles and concepts.        4.6   Test and monitored results are documented in format required by job specification and/or manufacturer.                 5   Restore work area.   5.1   Work area is cleared and materials disposed of, reused or recycled according to legislation, regulations, codes of practice, and job specification.        5.2   Tools and equipment are cleaned, checked, maintained and stored according to manufacturer recommendations and workplace procedures.        5.3   Documentation is completed according to workplace requirements.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS4023A,Design compressed air systems,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS4023,True,CPCPMS4003A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,031315,Refrigeration And Air Conditioning Mechanics,,,,,,,,False,,False,"1   Evaluate design parameters.   1.1   Scope of work for the design of compressed air systems is established.        1.2   Client requirementsare determined from plans, specifications and client brief.         1.3   Cost-benefit analysisis conducted comparing a range of materials and system designs.         1.4   Statutory, regulatory and Australian and New Zealand Standard requirementsfor the design of compressed air systems are interpreted, analysed and applied.         1.5   Manufacturer requirementsand trade and technical manuals are interpreted.         1.6   Additional research, including a desktop study, is conducted to outline design parameters.         1.7   Performance requirements are established.                 2   Plan and detail system components.   2.1   Layout of pipework systems and type and location of fittings and valves are planned.         2.2   System calculationsare conducted for a range of applications.         2.3   Compressed air system equipment and components are sized and specified.         2.4   Noise reduction methods are analysed and suitable methods specified.        2.5   Approved materials and jointing methods and installation requirements are specified.                  3   Design and size systems.   3.1   Compressed air systems are designed for a range of applications.        3.2   Compressed air systems are designed and sized using computer software packages.        3.3   Sustainability principles and concepts are applied throughout the design process.                 4   Prepare documentation   4.1   Plansare prepared for a range of compressed air systems.         4.2   Specificationfor a compressed air system is prepared.         4.3   Testing and commissioning schedule is prepared.         4.4   Operation and maintenance manual is produced.",,,,
CPC08,"Construction, Plumbing and Services Training Package",Current,CPCPMS5010A,Design steam generation and distribution systems,False,Unit of competency,Superseded,26/11/2020,Superseded,07/02/2013,25/11/2020,CPCPMS5010,True,CPCPMS5000A,False,1,07/02/2013,CPC08,"Construction, Plumbing and Services Training Package",False,BuildSkills Australia,,,,,,National Skills Standards Council,,,,,040327,Plumbing,,,,,,,,False,,False,"1   Evaluate design parameters.   1.1   Scope of workfor steam generation and distribution systems is established.         1.2   Design requirementsare determined from relevant Australian standards, codes, plans, specifications and client brief.         1.3   Cost-benefit analysisis conducted comparing a range of materials and system designs.         1.4   Statutory and regulatory requirements and relevant Australian standards and codes for the design of steam generation and distribution systems are analysed and applied.         1.5   Manufacturer requirements and trade and technical manuals are interpreted.         1.6   Additional research, including a desktop study, is conducted to outline design parameters.         1.7   Factors that contribute to quality, safety and time efficiency are determined.        1.8   Performance requirements are established, considering safety of system users or building occupants.                 2   Plan and detail system components.   2.1   Layout of pipework systems and types of fittings, valves and controls are planned.         2.2   Pipe size calculationsare performed for a range of applications.         2.3   Steam appliancesare specified, steam consumption is calculated and boilers required are sized and specified.         2.4   Steam circuitsare detailed and distribution pressures for a range of applications are specified.         2.5   Steam trap types and their operation are specified and detailed.         2.6   Steam injectionsystems are specified.         2.7   Insulationis specified.         2.8   Pipe supportsare designed for a range of applications.         2.9   Approved materials, jointing methods and installation requirements for steam generation and distribution systems are specified.                  3   Design and size systems.   3.1   Steam distribution systems are designed for a range of applications.         3.2   Steam distribution systems are designed and sized using calculations and computer software packages.        3.3   Sustainability principles and concepts are applied throughout the design.                 4   Prepare documentation.   4.1   Plansand specifications are prepared for a range of steam generation and distribution systems.         4.2   Testing and commissioning schedule is prepared.         4.3   Operation and maintenance manual is produced, including information on how to properly and safely maintain the system.",,,,
